Mes,Dia,Año,Fecha,Número,Tipo de servicio,Situación reportada,area,Fecha de corte,Estado,Orden de trabajo generada,Demora en respuesta,LAT,LNG
1,26,2022,26/01/2022,11607,ZOONOSIS,Animales domésticos: sanitariamente descuidados,DIRECCIÓN DE BROMATOLOGIA,31/01/2022,FINALIZADO,NO,5,-36.871.647,-60.323.051
1,27,2022,27/01/2022,11608,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio público (veredas),DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,31/01/2022,FINALIZADO,NO,4,-36.886.395,-60.310.116
1,27,2022,27/01/2022,11609,"PARQUES, PLAZAS Y ESPACIOS PÚBLICOS",Césped: con falta de mantenimiento o riego,DIRECCIÓN DE MANTENIMIENTO DE PARQUES Y PASEOS,28/01/2022,FINALIZADO,NO,1,-36.901.936,-60.340.847
1,27,2022,27/01/2022,11610,"PARQUES, PLAZAS Y ESPACIOS PÚBLICOS",Césped: con falta de mantenimiento o riego,DIRECCIÓN DE MANTENIMIENTO DE PARQUES Y PASEOS,01/02/2022,FINALIZADO,NO,5,-36.885.899,-60.300.503
1,27,2022,27/01/2022,11611,HIGIENE Y CONTROL URBANO,En estado o inclinación peligrosa: carteles y marquesinas,DIRECCIÓN DE DEFENSA CIVIL,21/3/2022,FINALIZADO,NO,53,-36.905.975,-60.319.187
1,27,2022,27/01/2022,11612,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,11/03/2022,FINALIZADO,NO,43,-36.845.600,-60.233.913
1,27,2022,27/01/2022,11613,"PARQUES, PLAZAS Y ESPACIOS PÚBLICOS",Plantas: pedido de poda,DIRECCIÓN DE MANTENIMIENTO DE PARQUES Y PASEOS,27/01/2022,PROCESO,NO,0,-36.915.985,-60.325.130
1,27,2022,27/01/2022,11614,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,27/01/2022,PROCESO,NO,0,-36.878.170,-60.334.312
1,27,2022,27/01/2022,11615,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,01/02/2022,FINALIZADO,NO,5,-36.895.603,-60.317.249
1,28,2022,28/01/2022,11616,ZOONOSIS,Control de plagas / fumigación: roedores,DIRECCIÓN DE BROMATOLOGIA,31/01/2022,FINALIZADO,NO,3,-36.894.760,-60.315.556
1,28,2022,28/01/2022,11617,ÁRBOLES EN VIA PÚBLICA,Otra situación no contemplada,ATENCIÓN OLAVARRIA INTERACTIVA,04/02/2022,CANCELADO,NO,7,-36.953.094,-60.254.177
1,28,2022,28/01/2022,11618,VIALIDAD,Reductor de velocidad: solicitar nuevo,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,28/01/2022,PROCESO,NO,0,-36.971.848,-60.314.461
1,28,2022,28/01/2022,11619,VIALIDAD,Reductor de velocidad: solicitar nuevo,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,28/01/2022,PROCESO,NO,0,-36.879.715,-60.316.330
1,28,2022,28/01/2022,11620,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: recolección deficiente,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,02/02/2022,FINALIZADO,NO,5,-36.882.141,-60.329.464
1,28,2022,28/01/2022,11621,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: no hay recolección,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,14/02/2022,FINALIZADO,NO,17,-36.870.796,-60.326.397
1,28,2022,28/01/2022,11622,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,10/02/2022,FINALIZADO,NO,13,-36.891.155,-60.355.347
1,30,2022,30/01/2022,11623,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,11/02/2022,FINALIZADO,NO,12,-36.896.145,-60.327.538
1,31,2022,31/01/2022,11624,OBRAS PÚBLICAS,Agua: rotura de caño,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,08/02/2022,FINALIZADO,NO,8,-36.888.847,-60.330.894
1,31,2022,31/01/2022,11625,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: no hay recolección,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,21/02/2022,FINALIZADO,NO,21,-36.876.480,-60.325.462
1,31,2022,31/01/2022,11626,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio público (veredas),DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,10/02/2022,FINALIZADO,NO,10,-36.875.511,-60.321.316
1,31,2022,31/01/2022,11627,OBRAS PÚBLICAS,Caminos rurales: falta mantenimiento de rutina,DIRECCIÓN DE CAMINOS RURALES,31/01/2022,PROCESO,NO,0,-36.830.627,-60.359.859
1,31,2022,31/01/2022,11628,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio público (veredas de terrenos cerrados),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,31/01/2022,PROCESO,NO,0,-36.874.565,-60.318.607
1,31,2022,31/01/2022,11629,OBRAS PARTICULARES,Obra en construcción: sin habilitación,DIRECCIÓN DE OBRAS PARTICULARES,31/01/2022,PROCESO,NO,0,-36.897.495,-60.346.428
1,31,2022,31/01/2022,11630,HIGIENE Y CONTROL URBANO,Barrido domiciliario: no hay barrido,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,01/02/2022,FINALIZADO,NO,1,-36.877.651,-60.315.704
1,31,2022,31/01/2022,11631,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,31/01/2022,PROCESO,NO,0,-36.877.438,-60.315.392
1,31,2022,31/01/2022,11632,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,23/02/2022,FINALIZADO,NO,23,-36.901.470,-60.298.347
1,31,2022,31/01/2022,11633,OBRAS PÚBLICAS,Calles urbanas: calzada de tierra con baches,DIRECCIÓN DE MANTENIMIENTO URBANO,31/01/2022,PROCESO,NO,0,-36.917.576,-60.293.179
1,31,2022,31/01/2022,11634,ZOONOSIS,Animales domésticos: sanitariamente descuidados,DIRECCIÓN DE BROMATOLOGIA,25/02/2022,FINALIZADO,NO,25,-36.872.601,-60.315.823
1,31,2022,31/01/2022,11635,OBRAS PÚBLICAS,Iluminación: lampara sin funcionamiento o deficiente,DIRECCIÓN DE DESARROLLO URBANO Y OBRAS CIVILES,31/01/2022,PROCESO,NO,0,-36.904.732,-60.339.481
1,31,2022,31/01/2022,11636,OBRAS PÚBLICAS,Iluminación: lampara sin funcionamiento o deficiente,DIRECCIÓN DE DESARROLLO URBANO Y OBRAS CIVILES,01/02/2022,PROCESO,NO,1,-36.885.860,-60.302.399
1,31,2022,31/01/2022,11637,"PARQUES, PLAZAS Y ESPACIOS PÚBLICOS",Otra situación no contemplada,ATENCIÓN OLAVARRIA INTERACTIVA,01/02/2022,CANCELADO,NO,1,-36.885.860,-60.302.399
2,1,2022,01/02/2022,11638,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (casa abandonada),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,01/02/2022,PROCESO,NO,0,-36.887.184,-60.337.795
2,1,2022,01/02/2022,11639,"PARQUES, PLAZAS Y ESPACIOS PÚBLICOS",Plantas: pedido de poda,DIRECCIÓN DE MANTENIMIENTO DE PARQUES Y PASEOS,01/02/2022,PROCESO,NO,0,-36.882.698,-60.333.557
2,1,2022,01/02/2022,11640,OBRAS PÚBLICAS,Calles urbanas: pedido de cordón cuneta,SUBSECRETARIA DE OBRAS PÚBLICAS,01/02/2022,PROCESO,NO,0,-36.877.060,-60.297.245
2,1,2022,01/02/2022,11641,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio público (veredas),DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,07/02/2022,FINALIZADO,NO,6,-36.883.987,-60.341.000
2,1,2022,01/02/2022,11642,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: recolección deficiente,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,14/02/2022,FINALIZADO,NO,13,-36.905.674,-60.301.231
2,1,2022,01/02/2022,11643,VIALIDAD,Reductor de velocidad: solicitar nuevo,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,2/2/2022,PROCESO,NO,1,-36.923.187,-60.292.095
2,2,2022,02/02/2022,11644,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,02/02/2022,PROCESO,NO,0,-36.914.833,-60.310.745
2,2,2022,02/02/2022,11645,HIGIENE Y CONTROL URBANO,Barrido domiciliario: deficiente,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,23/02/2022,FINALIZADO,NO,21,-36.889.923,-60.341.316
2,2,2022,02/02/2022,11646,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (casa abandonada),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,02/02/2022,PROCESO,NO,0,-36.886.200,-60.307.709
2,2,2022,02/02/2022,11647,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,8/2/2022,FINALIZADO,NO,6,-36.917.160,-60.307.262
2,2,2022,02/02/2022,11648,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio público (veredas de terrenos cerrados),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,2/2/2022,PROCESO,NO,0,-36.891.762,-60.307.556
2,2,2022,02/02/2022,11649,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,8/3/2022,FINALIZADO,NO,34,-36.933.952,-60.159.767
2,2,2022,02/02/2022,11650,HIGIENE Y CONTROL URBANO,Barrido domiciliario: no hay barrido,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,21/02/2022,FINALIZADO,NO,19,-36.901.920,-60.351.044
2,2,2022,02/02/2022,11651,ÁRBOLES EN VIA PÚBLICA,Arbolado: pedido de extracción en via pública,DISEÑO DE PARQUES Y ESPACIO PÚBLICO,04/02/2022,PROCESO,NO,2,-36.873.852,-60.335.125
2,3,2022,03/02/2022,11652,HIGIENE Y CONTROL URBANO,Barrido domiciliario: no hay barrido,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,10/02/2022,FINALIZADO,NO,7,-36.936.146,-60.153.473
2,3,2022,03/02/2022,11653,HIGIENE Y CONTROL URBANO,Barrido domiciliario: no hay barrido,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,31/03/2022,FINALIZADO,NO,56,-36.898.884,-60.318.577
2,3,2022,03/02/2022,11654,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,8/2/2022,FINALIZADO,NO,5,-36.890.400,-60.303.207
2,3,2022,03/02/2022,11655,ZOONOSIS,Control de plagas / fumigación: roedores,DIRECCIÓN DE BROMATOLOGIA,16/02/2022,FINALIZADO,NO,13,-36.907.745,-60.344.170
2,4,2022,04/02/2022,11656,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: recolección deficiente,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,10/2/2022,FINALIZADO,NO,6,-36.889.557,-60.335.079
2,4,2022,04/02/2022,11657,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,11/02/2022,FINALIZADO,NO,7,-36.894.035,-60.331.730
2,4,2022,04/02/2022,11658,ZOONOSIS,Animales domésticos: denunciar mordeduras,DIRECCIÓN DE BROMATOLOGIA,14/02/2022,FINALIZADO,NO,10,-36.906.353,-60.315.041
2,4,2022,04/02/2022,11659,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,04/02/2022,PROCESO,NO,0,-36.882.004,-60.300.049
2,4,2022,04/02/2022,11660,ZOONOSIS,Animales domésticos: sanitariamente descuidados,DIRECCIÓN DE BROMATOLOGIA,15/02/2022,FINALIZADO,NO,11,-36.915.909,-60.290.203
2,4,2022,04/02/2022,11661,VIALIDAD,Reductor de velocidad: solicitar nuevo,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,4/2/2022,PROCESO,NO,0,-36.881.176,-60.344.360
2,4,2022,04/02/2022,11662,ÁRBOLES EN VIA PÚBLICA,Arbolado: pedido de poda en vía pública,DISEÑO DE PARQUES Y ESPACIO PÚBLICO,07/02/2022,PROCESO,NO,3,-36.892.197,-60.314.541
2,5,2022,05/02/2022,11663,VIALIDAD,Semáforo: solicitar nuevo,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,18/04/2022,FINALIZADO,NO,72,-36.891.350,-60.324.039
2,5,2022,05/02/2022,11664,TRÁNSITO,Señalización vial: solicitar nueva,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,07/02/2022,FINALIZADO,NO,2,-36.885.822,-60.322.201
2,7,2022,07/02/2022,11665,HIGIENE Y CONTROL URBANO,Barrido domiciliario: no hay barrido,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,23/02/2022,FINALIZADO,NO,16,-36.906.918,-60.330.437
2,7,2022,07/02/2022,11666,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: no hay recolección,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,14/02/2022,FINALIZADO,NO,7,-36.900.265,-60.311.958
2,7,2022,07/02/2022,11667,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,8/3/2022,FINALIZADO,NO,29,-36.902.916,-60.291.222
2,7,2022,07/02/2022,11668,OBRAS PÚBLICAS,Otra situación no contemplada,SUBSECRETARIA DE OBRAS PÚBLICAS,07/02/2022,PROCESO,NO,0,-36.947.647,-60.267.982
2,7,2022,07/02/2022,11669,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: no hay recolección,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,16/2/2022,FINALIZADO,NO,9,-36.882.122,-60.316.048
2,7,2022,07/02/2022,11670,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,25/02/2022,FINALIZADO,NO,18,-36.889.271,-60.339.409
2,7,2022,07/02/2022,11671,"PARQUES, PLAZAS Y ESPACIOS PÚBLICOS",Césped: con falta de mantenimiento o riego,DIRECCIÓN DE MANTENIMIENTO DE PARQUES Y PASEOS,07/02/2022,PROCESO,NO,0,-36.919.518,-60.330.540
2,7,2022,07/02/2022,11672,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,14/02/2022,FINALIZADO,NO,7,-36.873.909,-60.329.842
2,7,2022,07/02/2022,11673,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,08/02/2022,PROCESO,NO,1,-36.898.033,-60.304.031
2,8,2022,08/02/2022,11674,HIGIENE Y CONTROL URBANO,Barrido domiciliario: no hay barrido,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,16/02/2022,FINALIZADO,NO,8,-36.903.099,-60.310.070
2,8,2022,08/02/2022,11675,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: no hay recolección,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,16/02/2022,FINALIZADO,NO,8,-36.922.867,-60.300.255
2,8,2022,08/02/2022,11676,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: recolección deficiente,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,26/04/2022,FINALIZADO,NO,77,-36.989.536,-60.263.954
2,8,2022,08/02/2022,11677,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: no hay recolección,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,03/03/2022,FINALIZADO,NO,23,-36.908.222,-60.341.869
2,8,2022,08/02/2022,11678,OBRAS PÚBLICAS,Calles urbanas: calzada asfáltica con baches,DIRECCIÓN DE MANTENIMIENTO URBANO,09/02/2022,PROCESO,NO,1,-36.882.435,-60.310.104
2,9,2022,09/02/2022,11679,VIALIDAD,Reductor de velocidad: dañado,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,9/2/2022,PROCESO,NO,0,-36.911.308,-60.324.268
2,9,2022,09/02/2022,11680,ZOONOSIS,Animales domésticos: denunciar mordeduras,DIRECCIÓN DE BROMATOLOGIA,23/02/2022,FINALIZADO,NO,14,-36.893.131,-60.309.525
2,9,2022,09/02/2022,11681,Higiene y control urbano,Cestos públicos: recolección deficiente,ATENCIÓN OLAVARRIA INTERACTIVA,10/02/2022,CANCELADO,NO,1,-36.989.536,-60.263.954
2,10,2022,10/02/2022,11682,HIGIENE Y CONTROL URBANO,Barrido domiciliario: no hay barrido,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,23/02/2022,FINALIZADO,NO,13,-36.881.401,-60.301.228
2,10,2022,10/02/2022,11683,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,25/2/2022,FINALIZADO,NO,15,-36.907.623,-60.327.110
2,10,2022,10/02/2022,11684,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,10/02/2022,PROCESO,NO,0,-36.929.230,-60.295.269
2,10,2022,10/02/2022,11685,HIGIENE Y CONTROL URBANO,Otra situación no contemplada,DIRECCIÓN DE DEFENSA CIVIL,21/3/2022,FINALIZADO,NO,39,-36.920.368,-60.321.728
2,10,2022,10/02/2022,11686,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (casa abandonada),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,10/2/2022,PROCESO,NO,0,-36.916.325,-60.323.200
2,10,2022,10/02/2022,11687,HABILITACIONES,Calidad de alimentos: venta de alimentos no aptos para consumo humano,DIRECCIÓN DE BROMATOLOGIA,14/2/2022,FINALIZADO,NO,4,-36.884.033,-60.314.110
2,11,2022,11/02/2022,11688,Hospitales y centros periféricos de salud,Calidad y atención del servicio: maltrato del personal,DIRECCIÓN DE ADMINISTRACIÓN HOSPITALARIA,18/02/2022,FINALIZADO,NO,7,-36.884.972,-60.312.088
2,11,2022,11/02/2022,11689,HIGIENE Y CONTROL URBANO,Basural a cielo abierto,DIRECCIÓN DE MANTENIMIENTO URBANO,11/02/2022,PROCESO,NO,0,-36.857.273,-60.164.349
2,11,2022,11/02/2022,11690,OBRAS PÚBLICAS,Calles urbanas: calzada de tierra con baches,DIRECCIÓN DE MANTENIMIENTO URBANO,11/2/2022,PROCESO,NO,0,-36.862.953,-60.283.791
2,11,2022,11/02/2022,11691,VIALIDAD,Reductor de velocidad: solicitar nuevo,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,11/02/2022,PROCESO,NO,0,-36.904.629,-60.299.137
2,11,2022,11/02/2022,11692,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: recolección deficiente,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,2/3/2022,FINALIZADO,NO,19,-36.882.214,-60.319.195
2,11,2022,11/02/2022,11693,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio público (veredas de terrenos cerrados),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,11/02/2022,PROCESO,NO,0,-36.888.096,-60.332.844
2,11,2022,11/02/2022,11694,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio público (veredas),DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,22/2/2022,FINALIZADO,NO,11,-36.935.593,-60.155.109
2,11,2022,11/02/2022,11695,OBRAS PÚBLICAS,"Calles urbanas: calzada asfáltica rota, hundida o levantada",DIRECCIÓN DE MANTENIMIENTO URBANO,11/02/2022,PROCESO,NO,0,-36.871.639,-60.319.672
2,11,2022,11/02/2022,11696,"PARQUES, PLAZAS Y ESPACIOS PÚBLICOS",Césped: con presencia de basura,DIRECCIÓN DE MANTENIMIENTO DE PARQUES Y PASEOS,11/2/2022,PROCESO,NO,0,-36.920.448,-60.311.481
2,13,2022,13/02/2022,11697,OBRAS PÚBLICAS,Calles urbanas: pedido de bicisenda,SUBSECRETARIA DE OBRAS PÚBLICAS,14/2/2022,PROCESO,NO,1,-36.912.037,-60.290.028
2,13,2022,13/02/2022,11698,Cementerios,Otra situación no contemplada,DIRECCIÓN DE MANTENIMIENTO DE PARQUES Y PASEOS,14/2/2022,PROCESO,NO,1,-36.891.098,-60.339.134
2,14,2022,14/02/2022,11699,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,25/2/2022,FINALIZADO,NO,11,-36.890.221,-60.338.802
2,14,2022,14/02/2022,11700,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,16/02/2022,PROCESO,NO,2,-36.927.551,-60.299.694
2,14,2022,14/02/2022,11701,HABILITACIONES,Falta de habilitación,DIRECCIÓN DE HABILITACIONES,22/06/2022,FINALIZADO,NO,128,-36.875.671,-60.324.741
2,14,2022,14/02/2022,11702,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio público (veredas),DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,15/2/2022,FINALIZADO,NO,1,-36.876.091,-60.313.656
2,14,2022,14/02/2022,11703,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,08/03/2022,FINALIZADO,NO,22,-36.911.808,-60.320.290
2,14,2022,14/02/2022,11704,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,24/2/2022,FINALIZADO,NO,10,-36.907.280,-60.329.021
2,14,2022,14/02/2022,11705,HIGIENE Y CONTROL URBANO,Barrido domiciliario: deficiente,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,02/03/2022,FINALIZADO,NO,16,-36.901.978,-60.350.582
2,15,2022,15/02/2022,11706,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,15/2/2022,PROCESO,NO,0,-36.905.548,-60.322.338
2,15,2022,15/02/2022,11707,HIGIENE Y CONTROL URBANO,Barrido domiciliario: no hay barrido,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,3/3/2022,FINALIZADO,NO,16,-36.905.548,-60.322.338
2,15,2022,15/02/2022,11708,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,15/2/2022,PROCESO,NO,0,-36.882.111,-60.332.203
2,15,2022,15/02/2022,11709,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: no hay recolección,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,23/2/2022,FINALIZADO,NO,8,-36.907.814,-60.326.847
2,15,2022,15/02/2022,11710,OBRAS PÚBLICAS,Calles urbanas: calzada asfáltica con baches,DIRECCIÓN DE MANTENIMIENTO URBANO,30/05/2022,FINALIZADO,NO,104,-36.899.418,-60.307.537
2,15,2022,15/02/2022,11711,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio público (veredas de terrenos cerrados),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,15/02/2022,PROCESO,NO,0,-36.894.894,-60.315.620
2,15,2022,15/02/2022,11712,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (casa abandonada),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,15/2/2022,PROCESO,NO,0,-36.880.711,-60.327.477
2,15,2022,15/02/2022,11713,OBRAS PÚBLICAS,Iluminación: lampara sin funcionamiento o deficiente,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,16/2/2022,PROCESO,NO,1,-36.894.997,-60.304.195
2,16,2022,16/02/2022,11714,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,02/03/2022,FINALIZADO,NO,14,-36.883.766,-60.301.678
2,16,2022,16/02/2022,11715,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,16/2/2022,PROCESO,NO,0,-36.909.336,-60.319.752
2,16,2022,16/02/2022,11716,HIGIENE Y CONTROL URBANO,Barrido domiciliario: no hay barrido,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,23/2/2022,FINALIZADO,NO,7,-36.904.137,-60.336.124
2,17,2022,17/02/2022,11717,HIGIENE Y CONTROL URBANO,Barrido domiciliario: no hay barrido,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,3/3/2022,FINALIZADO,NO,14,-36.882.778,-60.326.893
2,17,2022,17/02/2022,11718,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio público (veredas de terrenos cerrados),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,17/2/2022,PROCESO,NO,0,-36.912.937,-60.310.066
2,17,2022,17/02/2022,11719,OBRAS PÚBLICAS,Calles urbanas: calzada de tierra con baches,DIRECCIÓN DE MANTENIMIENTO URBANO,24/06/2022,FINALIZADO,NO,127,-36.887.169,-60.360.577
2,17,2022,17/02/2022,11720,HABILITACIONES,Uso del espacio público para exhibir mercadería,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,21/02/2022,FINALIZADO,NO,4,-36.892.979,-60.327.660
2,18,2022,18/02/2022,11721,OBRAS PÚBLICAS,Iluminación: lampara sin funcionamiento o deficiente,DIRECCIÓN DE DESARROLLO URBANO Y OBRAS CIVILES,18/2/2022,PROCESO,NO,0,-36.894.436,-60.339.947
2,18,2022,18/02/2022,11722,OBRAS PÚBLICAS,Iluminación: lampara sin funcionamiento o deficiente,DIRECCIÓN DE DESARROLLO URBANO Y OBRAS CIVILES,18/2/2022,PROCESO,NO,0,-36.892.933,-60.300.053
2,18,2022,18/02/2022,11723,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,25/02/2022,FINALIZADO,NO,7,-36.881.428,-60.311.859
2,18,2022,18/02/2022,11724,"PARQUES, PLAZAS Y ESPACIOS PÚBLICOS",Plantas: pedido de poda,DIRECCIÓN DE MANTENIMIENTO DE PARQUES Y PASEOS,18/2/2022,PROCESO,NO,0,-36.889.114,-60.329.906
2,18,2022,18/02/2022,11725,ZOONOSIS,Animales domésticos: crianza inadecuada,DIRECCIÓN DE BROMATOLOGIA,24/2/2022,FINALIZADO,NO,6,-36.906.158,-60.293.602
